duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
0.9005838053305686,59587.30829439738,124.50508330744745,0.0,0,1.0,3,0.0,0,1.0,1.0,0.0,3.0,0,1.0,2,0.0,0.0,0,403,210,0.9515883148014617,0.8861198525179332,0.2303755908586651,0.5519816284666313,0.2546926751677972,0.4021121586135813,0.4477878301327478,2,1,0.17919966485150324,0.5875755269261543,0.773228679912696,0.25161996235883133,0.732682919989681,0.6360501345275076,0.23716850168599735,0.614665312070128,1
1.647526970233589,221.36294823980057,1008.9532030222173,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,41,39,0.056337928755416454,0.03316451661974861,0.0025766176512919334,0.02740303348757817,0.6641159727387975,0.11733668882743539,0.10837247256289598,178,224,0.7686525356164602,0.4651334337554339,0.5189370083214785,0.26364851757093194,0.048872537936824334,0.10081995104769315,0.0016213912407615268,0.0035618732992001977,0
0.5813013066104511,1848.3028337204278,225.26775101958225,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,24,44,0.015639755788686708,0.05929649452710364,0.03439630302151546,0.04219784422025527,0.8768290787433362,0.20541973128410604,0.22319363564637335,162,7,0.4737965812777232,0.18424899587817126,0.3817687128308324,0.027513322271866245,0.07114939462690006,0.10758686301808268,0.03431175539231177,0.003024752216797662,0
1.797589048373838,421.4177632808105,6.470330478967588,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0,13,24,0.09627609568280929,0.005887645642963811,0.008306491403444954,0.03962403088617997,0.8669277525782096,0.002223365699030902,0.03200048458785429,222,142,0.7290288713543028,0.012169892177323848,0.5131187316914791,0.07188927230356519,0.04931833493128213,0.17440895118522293,0.029575044376158197,0.07099421960799981,0
0.15089444626188656,54231.87941047017,102.80593532794744,0.0,1,0.0,6,4.0,0,2.0,0.0,0.0,0.0,1,1.0,2,0.0,0.0,0,444,270,0.847228931008713,0.78953840311841,0.7115493668379709,0.5970943575491012,0.28425202649246006,0.5311696415372258,0.46883868544982127,7,2,0.17346821138093424,0.2936478480181225,0.8315095777391112,0.36670808688446116,0.41821320710262627,0.7299343280522973,0.407458303608793,0.6234244202370522,1
0.3864410084541856,18799.67238827661,45.07703105077955,0.0,2,0.0,2,2.0,1,1.0,1.0,0.0,1.0,2,1.0,4,0.0,0.0,1,369,41,0.779887998499459,0.77307286043448,0.6067497793883757,0.4950037763804862,0.18098993708535904,0.6426090780711565,0.3223318275268126,6,6,0.26584876073588715,0.33101175072784084,0.9246770247757534,0.6001930064641909,0.7044349057392917,0.8444729465256539,0.6810426565131502,0.5641178158072728,1
0.5879231277871706,30532.989737309923,81.01890281821147,0.0,3,0.0,4,4.0,0,2.0,0.0,0.0,0.0,3,3.0,3,0.0,0.0,0,229,169,0.7762447568698183,0.7492871167567879,0.7116818160845694,0.6149408010874694,0.2520689222959888,0.4858297376462473,0.46001313094553814,8,4,0.0747570567359853,0.4380301425887857,0.9085286027623425,0.5115368425737103,0.8275125910522217,0.6321036733326312,0.40670487542445727,0.4110635267996429,1
0.5766122643864525,1474.9174598221903,330.2812703644081,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,35,7,0.0312124244975046,0.03938960685624749,0.0036686938727210953,0.004042863261637525,0.7616715973848741,0.04480303369842587,0.015050312692936158,26,182,0.7205896279385309,0.04377620754697739,0.6903078977814706,0.02530964978789431,0.0901981028381396,0.06408807710420779,0.0011150769616391119,0.035414650980901366,0
0.35791645965145436,51136.74813102384,239.82114507435992,0.0,1,0.0,7,1.0,0,6.0,1.0,0.0,4.0,0,1.0,2,0.0,0.0,0,206,132,0.7630411470612766,0.8718576439297487,0.8297533574269561,0.5591595496863785,0.1439268258333108,0.8489728075889635,0.50697003781228,5,9,0.22840842387620816,0.705829831847345,0.8754218220593031,0.4497378449636465,0.748556415219669,0.8197489187040845,0.32070815973870415,0.4619830577587287,1
0.658295281944539,50.116734005460565,506.08173137091774,0.0,0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,32,34,0.04004824443183397,0.06497999108030346,0.04076833035201312,0.2440120811806127,0.6739805002654596,0.2879490399517299,0.2143908775077664,82,178,0.5305030745475268,0.12481910436986463,0.5279039689750373,0.0699568769694492,0.007069542353629139,0.01177899031646156,0.05340682109575744,0.06696569447568587,0
0.3186376718259087,987.9471226992106,646.3479167038873,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0,18,19,0.15150402135028865,0.07914394540889895,0.03020823043435361,0.01924231030127731,0.9035217516898474,0.046053185090921864,0.11057343250001858,163,229,0.8839987454467665,0.02578801602165923,0.35418025143128185,0.0072426769526325934,0.18328889573247073,0.017277846005272653,0.04550692842180023,0.09650313802504523,0
0.09160288594460557,271.70621100043854,811.6485307525619,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0,15,32,0.26706465298033116,0.25231803842265715,0.16455812880901993,0.020948657451915906,0.5217751248222385,0.022464732495538188,0.22347956044555603,150,242,0.7228922591788384,0.0035504911218322962,0.3132211891829265,0.045846736143414196,0.17473251116890504,0.049377779592164495,0.039249618647140314,0.01793742435317767,0
0.8683969685756312,699.8874666774188,393.6236316129847,0.0,0,0.0,6,2.0,0,3.0,0.0,1.0,4.0,0,0.0,4,0.0,0.0,1,315,406,0.8222712842542252,0.7282093521203094,0.38762303665972464,0.4359652139363969,0.24976041309900746,0.31453741495051935,0.364852024985447,9,2,0.11014076375004003,0.6555655766018872,0.8986112020546332,0.3220260906283435,0.8073010666737879,0.7872478668397171,0.46130797271135465,0.3177929747920562,1
0.15473803296961117,200163.49788403188,14.97071708699702,0.0,4,0.0,5,3.0,0,4.0,1.0,0.0,2.0,3,2.0,4,0.0,0.0,0,261,296,0.9532349879489357,0.8627704339068506,0.6433473006104935,0.15317972437477245,0.2992097499463357,0.522357239535749,0.4971697149557107,7,3,0.0766550497715468,0.5944141377207424,0.9552284182657109,0.4645188824807847,0.8159479171457249,0.8194119694139881,0.5123704935011324,0.5794349200237824,1
0.5106977953291638,29972.2621510265,79.54069518861863,0.0,1,0.0,4,2.0,1,5.0,1.0,0.0,2.0,1,0.0,3,0.0,0.0,0,499,69,0.4526690076527016,0.8030950848405117,0.6177126438410062,0.6514253228954496,0.13419280861624308,0.36320692223840917,0.6637949659240947,2,8,0.24523897734677264,0.4504694914299469,0.629948577725048,0.36168849281298326,0.5570181105904042,0.6084105205038284,0.39392259421599457,0.475952720961018,1
2.3891426361759636,109.50507413261057,390.9898338615629,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,47,13,0.18360670438762816,0.02005436833175711,0.00257571887473265,0.032876290535890335,0.7918752749974096,0.10642426939596243,0.270686001025119,166,219,0.7009840262755779,0.3655364713626473,0.44637994687318694,0.003441972023333808,0.01439231214856139,0.028561136406032354,0.027354955382457982,0.04076660329895142,0
0.8055587604962245,21877.546358476273,142.96049742279754,1.0,1,0.0,4,2.0,0,5.0,0.0,0.0,4.0,3,0.0,5,0.0,0.0,0,505,159,0.8551034409119415,0.9580405952334334,0.5375391535363053,0.3858827992875902,0.039446566267062146,0.27761631498911266,0.41053429845371425,7,2,0.30587611522721503,0.5325528906444477,0.41745887037148555,0.45763452145393274,0.4320343088456207,0.5219388644233008,0.25590781381544625,0.6072676748421412,1
1.301094527801632,27979.404655490143,21.76607686052785,0.0,1,0.0,4,1.0,0,2.0,1.0,0.0,4.0,0,3.0,2,0.0,0.0,0,506,16,0.7560611871583295,0.9775339450474378,0.39206105558518506,0.7271522727057181,0.44443282485157937,0.558708860586358,0.8706364555955357,5,7,0.1148713416215002,0.6490634190536976,0.8737210694573954,0.3345526673958362,0.7041781120070238,0.753855871493486,0.4338924370988481,0.7427946014196811,1
1.5198750894735444,395.97478349563187,169.52233301112798,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,36,29,0.0194375948128556,0.06276516259984136,0.1449426256226026,0.02914383904863314,0.9672353283533366,0.016996158428730673,0.15404749825854283,192,150,0.6926800017927371,0.25776268901327987,0.6648579650212836,0.4775697151845259,0.004819422758676504,0.04987730541590128,0.0038890350644493715,0.024361496607235942,0
2.158780699393597,1557.498726061122,481.6216864603484,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,3,8,0.014240868184503161,0.15866599114960603,0.03793281425136201,0.04267192058966559,0.9033295116367696,0.3366613917903944,0.04720982254847318,166,201,0.6590837817037654,3.388591341135749e-05,0.32364249225752056,0.07259738935681972,0.09768484510524905,0.09742004730709782,0.01371262886542611,0.031396524052581046,0
1.904306019254165,661.0807620254712,2218.9044460817768,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,47,6,0.03487299484007219,0.03545393807601736,0.006684455543823331,0.004755055724889078,0.5410657407288757,0.17832192855359771,0.11078885093223712,10,190,0.8275741443343803,0.056847878603798224,0.5619947302798762,0.4388330754982582,0.09357995836806023,0.2661394540526469,0.0675521621902456,0.04408379945325125,0
0.5943771377322214,245.6434175644481,1999.6427886003594,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0,19,18,0.11313758460530049,0.09128042582918311,0.0907797467125194,0.014281255628728397,0.766628721297688,0.027809254283433095,0.32324966797050714,215,190,0.6598574286688828,0.15773376826082297,0.5991908376591518,0.1957657517618476,0.04400242581322575,0.026325648788098246,0.005703654518841156,0.03798597980534231,0
0.7664676246330726,62170.7864786333,113.0837779638022,0.0,2,0.0,4,2.0,0,3.0,1.0,0.0,1.0,5,3.0,1,0.0,0.0,0,383,6,0.8136375659561251,0.8083375456429598,0.6240227816769006,0.44210274790525705,0.043901050233129804,0.6145409608950112,0.496092279096318,2,4,0.12507211375205027,0.6820436959843333,0.917317895146496,0.483313089739238,0.7728296537489523,0.7052098670036349,0.31483123999572443,0.6915419057988031,1
0.43159450405518424,1568.631521125018,60.54752616891692,0.0,2,0.0,2,3.0,0,2.0,0.0,1.0,0.0,5,2.0,3,0.0,1.0,0,326,434,0.8631239218429326,0.5455848616102592,0.30982641893936497,0.35891152750940997,0.22040886569369855,0.7493949989215506,0.34597856594426085,2,8,0.0542938931496235,0.2850204593942332,0.7425639286702173,0.778709894639891,0.6468746629813451,0.6555866809644961,0.5198861049643815,0.4080452953839806,1
3.9632212039512504,925.0082756689367,1201.0750600566068,0.0,0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,46,23,0.14072052248245848,0.08445353445431407,0.012211644823247778,0.050841218002482924,0.8171760641373056,0.0964781685755799,0.09456225572268862,244,34,0.3997718959929736,0.009055752343708545,0.41577054184557233,0.2116254829593414,0.0030509822418923606,0.03878970217356932,0.01638636266327472,0.03417179769412291,0
0.4467488988547274,138930.23767725166,8.327592833043166,0.0,2,0.0,2,3.0,1,4.0,1.0,1.0,2.0,2,1.0,3,0.0,0.0,0,257,286,0.7772730003661983,0.8808233598247196,0.21516042146369155,0.516176457248502,0.2816926317492212,0.32822504397411395,0.410532338001643,4,2,0.4653078604812299,0.7157880962308778,0.8610505378994837,0.3697857682874458,0.7534628853630246,0.6998903402468385,0.5811235519808619,0.6009667010376497,1
0.7074067726964175,19015.87180351327,124.700331422538,0.0,2,0.0,7,1.0,0,6.0,0.0,0.0,2.0,3,1.0,5,0.0,0.0,0,443,206,0.8780908408504303,0.49725919378707717,0.5921478441463218,0.7038810936825642,0.047023647554168206,0.4357963540482884,0.2840565819112211,1,9,0.22902262517145555,0.2965455931480513,0.6131915237048772,0.3835987179592271,0.6721257629989612,0.8296022782913712,0.5579528851292999,0.2912221072646012,1
0.12376961923933334,18072.140443352575,139.85105812655738,0.0,1,0.0,3,2.0,0,5.0,1.0,0.0,3.0,4,0.0,2,0.0,0.0,0,444,425,0.9334981597954897,0.9502502572111895,0.29756880073613595,0.3614139887529339,0.23380736806887079,0.6975840442526353,0.5917422494270189,6,4,0.20807319115950554,0.5388109589515174,0.6967093625910927,0.4604007498027057,0.6348377983205221,0.6839634552834187,0.569390865891311,0.33559965082302334,1
2.2049127440569483,53182.398082165615,8.31793758056089,0.0,0,0.0,7,6.0,1,5.0,0.0,1.0,4.0,0,0.0,4,0.0,0.0,0,224,80,0.8865599367190421,0.8552532594471651,0.685105535243446,0.3487625270843817,0.3786623311725221,0.722483537229527,0.43284428001642516,6,5,0.23740379442903592,0.49426732970210524,0.6809779104411815,0.5507408065310011,0.805426324739592,0.8655206550883799,0.6352027762418876,0.2665849327953042,1
15.44705904412492,572.5325710118269,337.18483189292544,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,22,18,0.010240672709097773,0.09461927375820481,0.013479823407233627,0.07036215750048268,0.8665717760123708,0.0038615267321705335,0.19333578812180524,173,73,0.8334667458018419,0.17620182384268282,0.3460154822511964,0.0006367711200714853,0.035924611083552785,0.0017423563005381354,0.07035685833006312,0.05224875326797879,0
4.564871852436246,163.4454507849806,3648.8165990173243,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,37,22,0.1436426794679682,0.01809050700776873,0.043686122400833895,0.10840413588002085,0.8130417459600756,0.07036405916529843,0.04145416717002577,102,86,0.6233048238415122,0.16804569387207055,0.5447130241488379,0.18818731393803628,0.16612473109267678,0.048971970834090106,0.02330914731100531,0.02114371974227551,0
0.8174364363222294,48806.50759368951,267.1715876020072,0.0,1,0.0,5,3.0,0,1.0,0.0,0.0,4.0,0,0.0,5,0.0,0.0,0,387,53,0.8960469514317647,0.6931855582580358,0.7376715900070766,0.2086199075945686,0.09970170162150412,0.6260309866226782,0.5086221136228039,6,5,0.3666026036987838,0.7198436281764482,0.5738337761653367,0.49271894955823575,0.8338386191392593,0.5261748903041246,0.6113232215941186,0.5128531262497351,1
0.8458567556394007,15384.140444172623,88.7812412099572,1.0,0,0.0,2,3.0,1,2.0,0.0,0.0,2.0,4,2.0,3,0.0,0.0,1,446,338,0.7679227169216084,0.7049271458380123,0.766878379282092,0.37583034905814705,0.2645067153440171,0.6518623116389068,0.3764236982839899,7,7,0.22146029515231003,0.6134738819478917,0.7549656521607179,0.4548038539906998,0.46517825645001604,0.5290725151303083,0.6984763541263413,0.4028663724822433,1
0.3231532299186619,10182.062529917519,18.04395292991866,0.0,2,0.0,7,0.0,0,3.0,0.0,0.0,5.0,5,0.0,2,0.0,0.0,0,204,472,0.7384890334179809,0.7523849952559969,0.5821020424591037,0.3897994065087013,0.24184963368455534,0.5654769471123603,0.6886727236600318,1,6,0.2537876336377305,0.6830901414516058,0.8032070944617226,0.5752516705913486,0.8414769309371262,0.6277973260555578,0.5395964712107797,0.6220350251151847,1
0.4218899761074685,9673.524601831166,43.08987754241598,0.0,1,0.0,5,3.0,0,4.0,0.0,1.0,1.0,4,1.0,4,0.0,0.0,0,363,388,0.9168504164505754,0.7338592767793184,0.6639136800697921,0.5050839982547701,0.029355369896285937,0.6531364663293558,0.5271765167899771,1,2,0.23377331592873968,0.5291792932799814,0.827678363826873,0.5300905478839788,0.7745122096777811,0.602879565895244,0.3946760969848245,0.2972261746157071,1
0.2634502100008182,27193.951925192716,17.78648864197002,0.0,0,0.0,3,2.0,0,3.0,1.0,1.0,2.0,5,0.0,1,0.0,0.0,0,376,214,0.7868534361924312,0.6681315685330333,0.532381876725624,0.37896070430181716,0.06250454001964904,0.7177219194906126,0.4304028951536263,3,1,0.0673029651422464,0.6873941756453474,0.626190830953456,0.5225913585383519,0.7753612532730669,0.8601893739305858,0.4134478815960648,0.6299980170608935,1
0.49245615194396825,19690.671871078215,82.22577897907024,0.0,3,0.0,3,4.0,0,2.0,0.0,0.0,0.0,1,2.0,4,0.0,0.0,0,247,461,0.8653471648829749,0.8223530072611122,0.20639728895860857,0.6785311131374575,0.011499510856163853,0.8069887428458723,0.7536062867861257,1,9,0.07306550944414394,0.3683169700061988,0.8762996339274027,0.5660838124740794,0.708785998602112,0.8363054065085782,0.4416807298279626,0.45476070774030325,1
2.4578770753124357,248.24184508753132,539.2705450077071,0.0,0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,24,22,0.06755646291215685,0.07042743229974938,0.03482929204379633,0.06748407848052308,0.8155665606305913,0.34520898392595695,0.005115774694729675,91,242,0.75237160228058,0.07396693270309641,0.5235684424021613,0.1278503899353203,0.005796878703926429,0.09266871731067086,0.04629141112996214,0.0551753952516828,0
0.049361280317110935,71989.1279881453,65.20567669507263,0.0,0,0.0,3,3.0,0,2.0,0.0,0.0,5.0,1,0.0,5,0.0,0.0,0,241,17,0.8452907524147184,0.6521106950148168,0.5247031481114875,0.64449433660561,0.11567390469149161,0.7757218816859772,0.6105271385330662,1,3,0.10684164920512072,0.3467554308649936,0.8930505886739418,0.5569670758885139,0.5890420774224878,0.5116367545444358,0.5468625272895355,0.3986119867324324,1
0.002510920016796962,11343.18087043051,7.059854799691077,1.0,3,0.0,5,1.0,1,4.0,0.0,1.0,2.0,2,0.0,5,0.0,0.0,0,289,160,0.8271102401154758,0.873739036288638,0.34053297377305225,0.4581367438776093,0.3589847148029348,0.7712256556477558,0.43629995632414537,9,5,0.4963664064670172,0.32427050849131817,0.7031510835440816,0.46056431125138075,0.7236332153097337,0.8187546792658137,0.49036794133549366,0.538543014204677,1
0.33871950771084536,33813.4952085702,140.4519029630101,1.0,2,0.0,4,0.0,0,3.0,0.0,0.0,4.0,3,5.0,0,0.0,0.0,0,497,19,0.8840940401558514,0.978933087702101,0.6389339986521565,0.20910879949996578,0.15197765003827143,0.681841176841416,0.6017613859293283,7,2,0.37684338113600885,0.5250582714378774,0.6324204505118702,0.7758181059335746,0.6951244542521762,0.6869773757636685,0.566413949857156,0.7131688863755589,1
0.12683935285966505,11035.901973710052,151.24498248900963,0.0,0,0.0,4,1.0,1,4.0,1.0,1.0,2.0,3,1.0,5,0.0,0.0,0,498,78,0.4790360606355517,0.5516535387451305,0.2899077642199411,0.5054872640484426,0.083367491370996,0.7567286601997628,0.32287384499930327,9,9,0.06630247842138128,0.5798563822797924,0.8944519483194303,0.5345815452177075,0.822199850922647,0.4950938460718435,0.3041624739016821,0.500167706457761,1
2.5977600687451887,1292.4805698104897,3548.8334783531627,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0,30,40,0.009149131181380683,0.09577610693369006,0.0048328179111370405,0.005128857623738599,0.42745922491742794,0.0142266783718996,0.20507882636758507,147,46,0.6324563227242875,0.4498197088835573,0.6045547472704351,0.1623830457135741,0.022363994504516597,0.008610544396592285,0.015377745371746639,0.0035375314722727266,0
5.523843295025938,1464.6338321834655,1177.9977552671176,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0,26,20,0.10488129037849887,0.012282387821324818,0.1029994782832752,0.04858688542140679,0.9061248615427182,0.2538340797393983,0.0342393241144479,118,33,0.6862836694793697,0.1735169581535779,0.8258968098333082,0.2938177719912701,0.04872641408403068,0.033756626576237715,0.004210965486517535,0.050759241406540444,0
0.03550608312967144,56457.96302031882,45.79785174322506,0.0,2,0.0,6,0.0,0,5.0,1.0,0.0,0.0,3,0.0,3,0.0,0.0,0,267,313,0.8119266496554722,0.7891341201812495,0.6081216475388506,0.409719334465959,0.11438805589793906,0.3792241076107094,0.4527417677577991,3,9,0.189439362288859,0.6693871002871304,0.9416336717414475,0.4618436282411538,0.8166046251900727,0.7670304682628243,0.589456816960158,0.5349132126171835,1
0.1288979744117066,67017.12243416892,35.8774367401441,0.0,1,1.0,2,1.0,0,5.0,0.0,0.0,3.0,2,0.0,3,0.0,1.0,0,333,404,0.9413511763305273,0.9267162945269272,0.21733802268892427,0.328001835112119,0.2835145145734823,0.6191309987011621,0.530801832022712,5,6,0.263425082403,0.7859876734702025,0.957483234894028,0.5290608296060237,0.6649504368177018,0.467719237141235,0.40189448280562573,0.6599463711239562,1
0.11126808207021663,5122.651432959008,52.64655342547767,0.0,1,0.0,3,2.0,0,5.0,0.0,0.0,1.0,0,3.0,2,0.0,0.0,0,503,354,0.6372585657714158,0.7989439466621275,0.6857989310176442,0.6294112704953386,0.26080366872583555,0.49977878925630126,0.5655691190760914,8,7,0.09398823089978464,0.34601826983914347,0.8635220600601633,0.20425001410641652,0.7014088146355746,0.8547282969811221,0.41273847441508515,0.5846781794335026,1
